X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
0.21212984,0.21212984,0.21212984,0.21212984,0.21212984,0.21212984,0.21212984,0.21212984,0.21212984,0.21212984,0.21212984,0.21212984
0.209969088,0.209969088,0.209969088,0.209969088,0.209969088,0.209969088,0.209969088,0.209969088,0.209969088,0.209969088,0.209969088,0.209969088
0.202269112,0.202269112,0.202269112,0.202269112,0.202269112,0.202269112,0.202269112,0.202269112,0.202269112,0.202269112,0.202269112,0.202269112
0.194439238,0.194439238,0.194439238,0.194439238,0.194439238,0.194439238,0.194439238,0.194439238,0.194439238,0.194439238,0.194439238,0.194439238
0.191809421,0.191809421,0.191809421,0.191809421,0.191809421,0.191809421,0.191809421,0.191809421,0.191809421,0.191809421,0.191809421,0.191809421
0.192920135,0.192920135,0.192920135,0.192920135,0.192920135,0.192920135,0.192920135,0.192920135,0.192920135,0.192920135,0.192920135,0.192920135
0.194279354,0.194279354,0.194279354,0.194279354,0.194279354,0.194279354,0.194279354,0.194279354,0.194279354,0.194279354,0.194279354,0.194279354
0.192941952,0.192941952,0.192941952,0.192941952,0.192941952,0.192941952,0.192941952,0.192941952,0.192941952,0.192941952,0.192941952,0.192941952
0.189871593,0.189871593,0.189871593,0.189871593,0.189871593,0.189871593,0.189871593,0.189871593,0.189871593,0.189871593,0.189871593,0.189871593
0.18654345,0.18654345,0.18654345,0.18654345,0.18654345,0.18654345,0.18654345,0.18654345,0.18654345,0.18654345,0.18654345,0.18654345
0.18077966,0.18077966,0.18077966,0.18077966,0.18077966,0.18077966,0.18077966,0.18077966,0.18077966,0.18077966,0.18077966,0.18077966
0.17151698,0.17151698,0.17151698,0.17151698,0.17151698,0.17151698,0.17151698,0.17151698,0.17151698,0.17151698,0.17151698,0.17151698
0.16053423,0.16053423,0.16053423,0.16053423,0.16053423,0.16053423,0.16053423,0.16053423,0.16053423,0.16053423,0.16053423,0.16053423
0.147344085,0.147344085,0.147344085,0.147344085,0.147344085,0.147344085,0.147344085,0.147344085,0.147344085,0.147344085,0.147344085,0.147344085
0.131293196,0.131293196,0.131293196,0.131293196,0.131293196,0.131293196,0.131293196,0.131293196,0.131293196,0.131293196,0.131293196,0.131293196
0.11223058,0.11223058,0.11223058,0.11223058,0.11223058,0.11223058,0.11223058,0.11223058,0.11223058,0.11223058,0.11223058,0.11223058
0.090437811,0.090437811,0.090437811,0.090437811,0.090437811,0.090437811,0.090437811,0.090437811,0.090437811,0.090437811,0.090437811,0.090437811
0.066185744,0.066185744,0.066185744,0.066185744,0.066185744,0.066185744,0.066185744,0.066185744,0.066185744,0.066185744,0.066185744,0.066185744
